Epoch, Accuracy, Overall Loss, RMSE, Maximal Error, Min distance Branch Points, C0-norm, Eigenvalue, Time (s)
4509, 10.69741439819336, 10.609975814819336 +/- 0.09141077101230621, 0.023896891623735428 +/- 0.0069586909376084805, 0.08284023404121399 +/- 0.025846412405371666, 1.230959415435791 +/- 0.0, 0.9982695579528809 +/- 0.001692422665655613, 5.143790245056152 +/- 0.0037916949950158596, 1.0174474716186523
4510, 10.609636306762695, 10.636297225952148 +/- 0.09866519272327423, 0.02599964290857315 +/- 0.007183092180639505, 0.09030632674694061 +/- 0.032185930758714676, 1.230959415435791 +/- 0.0, 0.9984157085418701 +/- 0.001770196482539177, 5.142714977264404 +/- 0.004714648239314556, 1.016862392425537
4511, 10.836548805236816, 10.605542182922363 +/- 0.07316023856401443, 0.02371351048350334 +/- 0.005559089127928019, 0.0805254653096199 +/- 0.021965423598885536, 1.230959415435791 +/- 0.0, 0.998361349105835 +/- 0.0017418654169887304, 5.1436543464660645 +/- 0.00304428581148386, 1.0175676345825195
4512, 10.741008758544922, 10.615150451660156 +/- 0.08412019163370132, 0.02444349229335785 +/- 0.006603988353163004, 0.08347856998443604 +/- 0.023763801902532578, 1.230959415435791 +/- 0.0, 0.9985474348068237 +/- 0.0018186654197052121, 5.143347263336182 +/- 0.003697358537465334, 1.0187971591949463
4513, 10.673456192016602, 10.61890697479248 +/- 0.12310419976711273, 0.024400213733315468 +/- 0.009531361050903797, 0.08753835409879684 +/- 0.032758716493844986, 1.230959415435791 +/- 0.0, 0.9982442259788513 +/- 0.001883318880572915, 5.1433515548706055 +/- 0.004178212955594063, 1.017258882522583
4514, 10.68143081665039, 10.595291137695312 +/- 0.11563088744878769, 0.02249361388385296 +/- 0.008838296867907047, 0.08004572242498398 +/- 0.033003516495227814, 1.230959415435791 +/- 0.0, 0.9983804225921631 +/- 0.0017566747264936566, 5.144869804382324 +/- 0.004479420371353626, 1.0183534622192383
4515, 10.6426420211792, 10.613550186157227 +/- 0.09550447762012482, 0.02425217814743519 +/- 0.007359233684837818, 0.08284161984920502 +/- 0.026149887591600418, 1.230959415435791 +/- 0.0, 0.9983640909194946 +/- 0.0016095094615593553, 5.143830299377441 +/- 0.003330276580527425, 1.0168180465698242
4516, 10.702347755432129, 10.624434471130371 +/- 0.08667562901973724, 0.02519642561674118 +/- 0.006593585014343262, 0.08629701286554337 +/- 0.026436423882842064, 1.230959415435791 +/- 0.0, 0.998503565788269 +/- 0.001694606733508408, 5.142830848693848 +/- 0.003476055571809411, 1.0167694091796875
4517, 10.707062721252441, 10.642942428588867 +/- 0.10892971605062485, 0.02680729329586029 +/- 0.008468684740364552, 0.09060031175613403 +/- 0.030194759368896484, 1.230959415435791 +/- 0.0, 0.9981050491333008 +/- 0.0017970363842323422, 5.141793727874756 +/- 0.004254434257745743, 1.0169131755828857
4518, 10.916274070739746, 10.609731674194336 +/- 0.110041044652462, 0.024027541279792786 +/- 0.008558225817978382, 0.08181492984294891 +/- 0.029810583218932152, 1.230959415435791 +/- 0.0, 0.998475968837738 +/- 0.0015993467532098293, 5.143576622009277 +/- 0.003662015311419964, 1.0163450241088867
4519, 10.701512336730957, 10.607633590698242 +/- 0.08865649998188019, 0.023773033171892166 +/- 0.006679024081677198, 0.0812527984380722 +/- 0.026285231113433838, 1.230959415435791 +/- 0.0, 0.9984556436538696 +/- 0.0017192376544699073, 5.1440582275390625 +/- 0.003126970725134015, 1.017143964767456
4520, 10.696240425109863, 10.631871223449707 +/- 0.10404492914676666, 0.025645585730671883 +/- 0.007891089655458927, 0.08898763358592987 +/- 0.02964753285050392, 1.230959415435791 +/- 0.0, 0.9982630014419556 +/- 0.0016851474065333605, 5.142921447753906 +/- 0.00336467195302248, 1.0160844326019287
4521, 10.605022430419922, 10.603049278259277 +/- 0.061016954481601715, 0.023122429847717285 +/- 0.0046471706591546535, 0.08283337205648422 +/- 0.020564666017889977, 1.230959415435791 +/- 0.0, 0.9982314109802246 +/- 0.0016901809722185135, 5.144196510314941 +/- 0.002834826707839966, 1.016132116317749
4522, 10.89365291595459, 10.609966278076172 +/- 0.09752846509218216, 0.024028196930885315 +/- 0.007577361539006233, 0.0817311704158783 +/- 0.025636103004217148, 1.230959415435791 +/- 0.0, 0.9987168312072754 +/- 0.0018849442712962627, 5.143716812133789 +/- 0.0029945445712655783, 1.0167334079742432
4523, 10.713667869567871, 10.601505279541016 +/- 0.08515660464763641, 0.02317896857857704 +/- 0.00661865808069706, 0.08104461431503296 +/- 0.024075917899608612, 1.230959415435791 +/- 0.0, 0.9983606934547424 +/- 0.0015583665808662772, 5.144079685211182 +/- 0.0033792152535170317, 1.0171799659729004
4524, 10.632376670837402, 10.611637115478516 +/- 0.09010954201221466, 0.023917101323604584 +/- 0.006761825643479824, 0.08447633683681488 +/- 0.027781594544649124, 1.230959415435791 +/- 0.0, 0.9984078407287598 +/- 0.0018111641984432936, 5.143703937530518 +/- 0.0037330391351133585, 1.017423152923584
4525, 10.788396835327148, 10.62004280090332 +/- 0.11304192245006561, 0.024821121245622635 +/- 0.008772235363721848, 0.08459912985563278 +/- 0.03122466430068016, 1.230959415435791 +/- 0.0, 0.9982418417930603 +/- 0.001941454829648137, 5.14327335357666 +/- 0.005228342954069376, 1.0155158042907715
4526, 10.573166847229004, 10.607138633728027 +/- 0.0802779346704483, 0.02363596111536026 +/- 0.006346942391246557, 0.08250385522842407 +/- 0.023636864498257637, 1.230959415435791 +/- 0.0, 0.9984415769577026 +/- 0.0018077779095619917, 5.143852233886719 +/- 0.003661656752228737, 1.0167837142944336
4527, 10.618220329284668, 10.628632545471191 +/- 0.10715634375810623, 0.0255157258361578 +/- 0.008164901286363602, 0.0868164449930191 +/- 0.030096257105469704, 1.230959415435791 +/- 0.0, 0.9983464479446411 +/- 0.001876306370832026, 5.143016815185547 +/- 0.004330342635512352, 1.0196504592895508
4528, 10.632492065429688, 10.604707717895508 +/- 0.08942774683237076, 0.02358943223953247 +/- 0.006857207044959068, 0.07996198534965515 +/- 0.02374788001179695, 1.230959415435791 +/- 0.0, 0.9984426498413086 +/- 0.0017280153697356582, 5.144155025482178 +/- 0.003096389351412654, 1.0206103324890137
4529, 10.611271858215332, 10.61758041381836 +/- 0.11270756274461746, 0.024531930685043335 +/- 0.008634538389742374, 0.08432214707136154 +/- 0.030397087335586548, 1.230959415435791 +/- 0.0, 0.9984571933746338 +/- 0.0017971750348806381, 5.143688678741455 +/- 0.0032475891057401896, 1.0163824558258057
4530, 10.749156951904297, 10.596878051757812 +/- 0.08707819133996964, 0.022801857441663742 +/- 0.006544199772179127, 0.07917702198028564 +/- 0.02562445029616356, 1.230959415435791 +/- 0.0, 0.9982644319534302 +/- 0.0015550245298072696, 5.144569396972656 +/- 0.003183923661708832, 1.0172979831695557
4531, 10.658753395080566, 10.588990211486816 +/- 0.09274928271770477, 0.022058527916669846 +/- 0.007119595073163509, 0.07797405123710632 +/- 0.026029983535408974, 1.230959415435791 +/- 0.0, 0.9985544085502625 +/- 0.0014842581003904343, 5.14500093460083 +/- 0.003463933477178216, 1.0188417434692383
4532, 10.65567684173584, 10.60177230834961 +/- 0.09588448703289032, 0.023335665464401245 +/- 0.007442638278007507, 0.07968567311763763 +/- 0.026556765660643578, 1.230959415435791 +/- 0.0, 0.9985167980194092 +/- 0.0016324453754350543, 5.1441216468811035 +/- 0.003555999370291829, 1.0177388191223145
4533, 10.6764554977417, 10.618606567382812 +/- 0.08733692020177841, 0.02474774233996868 +/- 0.006986058782786131, 0.08442631363868713 +/- 0.022972675040364265, 1.230959415435791 +/- 0.0, 0.9983491897583008 +/- 0.0017712260596454144, 5.143058776855469 +/- 0.003369457321241498, 1.0195400714874268
4534, 10.644915580749512, 10.613565444946289 +/- 0.09448933601379395, 0.024159830063581467 +/- 0.007228417322039604, 0.08417043089866638 +/- 0.028113489970564842, 1.230959415435791 +/- 0.0, 0.9983925819396973 +/- 0.0016612381441518664, 5.1436309814453125 +/- 0.003939004149287939, 1.0187172889709473
4535, 10.590717315673828, 10.607521057128906 +/- 0.08090506494045258, 0.02357983961701393 +/- 0.006022471468895674, 0.08341345191001892 +/- 0.027323303744196892, 1.230959415435791 +/- 0.0, 0.9981914758682251 +/- 0.0016201037215068936, 5.14385986328125 +/- 0.0035195075906813145, 1.018174648284912
4536, 10.61078929901123, 10.612043380737305 +/- 0.11104249209165573, 0.02399560436606407 +/- 0.00861133448779583, 0.08336833119392395 +/- 0.03109094128012657, 1.230959415435791 +/- 0.0, 0.9985527992248535 +/- 0.0017105770530179143, 5.144108295440674 +/- 0.004078506957739592, 1.0175211429595947
4537, 10.673966407775879, 10.609884262084961 +/- 0.09222462773323059, 0.02367878518998623 +/- 0.00715817091986537, 0.08481665700674057 +/- 0.025954974815249443, 1.230959415435791 +/- 0.0, 0.9983663558959961 +/- 0.001703039277344942, 5.143861770629883 +/- 0.003549329936504364, 1.017340898513794
4538, 10.609493255615234, 10.617990493774414 +/- 0.08688066899776459, 0.02467341348528862 +/- 0.0068093049339950085, 0.0842425674200058 +/- 0.024611644446849823, 1.230959415435791 +/- 0.0, 0.998426079750061 +/- 0.0018278345232829452, 5.143216133117676 +/- 0.004108241759240627, 1.0172054767608643
4539, 10.755080223083496, 10.618850708007812 +/- 0.11433099210262299, 0.0245021041482687 +/- 0.008852132596075535, 0.08682787418365479 +/- 0.03240646794438362, 1.230959415435791 +/- 0.0, 0.9984601736068726 +/- 0.0019481099443510175, 5.143192291259766 +/- 0.004962597973644733, 1.0180065631866455
4540, 10.656105041503906, 10.596277236938477 +/- 0.07479671388864517, 0.02266705594956875 +/- 0.005933432839810848, 0.08052307367324829 +/- 0.022114036604762077, 1.230959415435791 +/- 0.0, 0.9984666109085083 +/- 0.0017758163157850504, 5.144266605377197 +/- 0.0034474253188818693, 1.0196404457092285
4541, 10.630870819091797, 10.612876892089844 +/- 0.10949385166168213, 0.02399156056344509 +/- 0.008167198859155178, 0.08429237455129623 +/- 0.031071865931153297, 1.230959415435791 +/- 0.0, 0.9983136653900146 +/- 0.0017159453127533197, 5.144044876098633 +/- 0.004231234081089497, 1.0196864604949951
4542, 10.663113594055176, 10.604957580566406 +/- 0.08837278187274933, 0.023663204163312912 +/- 0.00677298940718174, 0.08021391183137894 +/- 0.024254363030195236, 1.230959415435791 +/- 0.0, 0.9985020160675049 +/- 0.0017067025182768703, 5.143797874450684 +/- 0.00360338413156569, 1.0175399780273438
4543, 10.728494644165039, 10.60470199584961 +/- 0.0897466242313385, 0.023051105439662933 +/- 0.0069072614423930645, 0.08459927141666412 +/- 0.027980007231235504, 1.230959415435791 +/- 0.0, 0.9984018802642822 +/- 0.001468096044845879, 5.14456033706665 +/- 0.0032469667494297028, 1.0179264545440674
4544, 10.556389808654785, 10.605758666992188 +/- 0.08986417949199677, 0.023786425590515137 +/- 0.007009451277554035, 0.0792146772146225 +/- 0.0239090658724308, 1.230959415435791 +/- 0.0, 0.9984112977981567 +/- 0.0018334741471335292, 5.144045352935791 +/- 0.004456137306988239, 1.0179181098937988
4545, 10.659446716308594, 10.604671478271484 +/- 0.11106839776039124, 0.02348271943628788 +/- 0.008386969566345215, 0.08094571530818939 +/- 0.03334202617406845, 1.230959415435791 +/- 0.0, 0.9984049797058105 +/- 0.0016327942721545696, 5.14418888092041 +/- 0.00446461234241724, 1.0155646800994873
4546, 10.655975341796875, 10.595356941223145 +/- 0.10115616768598557, 0.02281186357140541 +/- 0.007768210023641586, 0.07774965465068817 +/- 0.028513450175523758, 1.230959415435791 +/- 0.0, 0.998581051826477 +/- 0.0015814350917935371, 5.1445183753967285 +/- 0.004032018128782511, 1.0164759159088135
4547, 10.679426193237305, 10.597797393798828 +/- 0.09184107929468155, 0.022786887362599373 +/- 0.006867917254567146, 0.08083413541316986 +/- 0.02821551449596882, 1.230959415435791 +/- 0.0, 0.9984526634216309 +/- 0.0015215376624837518, 5.144311904907227 +/- 0.0032173499930649996, 1.0183765888214111
4548, 10.730993270874023, 10.596320152282715 +/- 0.09716453403234482, 0.022765859961509705 +/- 0.00747604388743639, 0.07929793745279312 +/- 0.027045967057347298, 1.230959415435791 +/- 0.0, 0.9984612464904785 +/- 0.0017377972835674882, 5.144412040710449 +/- 0.0031764302402734756, 1.0172924995422363
4549, 10.678544044494629, 10.583332061767578 +/- 0.08313612639904022, 0.021686481311917305 +/- 0.0064111012034118176, 0.07571405172348022 +/- 0.02520967461168766, 1.230959415435791 +/- 0.0, 0.9984253644943237 +/- 0.0015355997020378709, 5.145134449005127 +/- 0.003820717567577958, 1.018603801727295
4550, 10.75912857055664, 10.575834274291992 +/- 0.1063268706202507, 0.021154943853616714 +/- 0.007887745276093483, 0.07300683856010437 +/- 0.03009008802473545, 1.230959415435791 +/- 0.0, 0.9985989928245544 +/- 0.0014096945524215698, 5.145442008972168 +/- 0.002351714065298438, 1.0182905197143555
4551, 10.608015060424805, 10.609683990478516 +/- 0.10084117949008942, 0.023569392040371895 +/- 0.007588391657918692, 0.08537199348211288 +/- 0.03007211722433567, 1.230959415435791 +/- 0.0, 0.9984670877456665 +/- 0.0014313720166683197, 5.1440887451171875 +/- 0.003677653381600976, 1.0173430442810059
4552, 10.627284049987793, 10.594735145568848 +/- 0.08853251487016678, 0.022637989372015 +/- 0.006697228644043207, 0.07854717969894409 +/- 0.02587870880961418, 1.230959415435791 +/- 0.0, 0.9985718727111816 +/- 0.0017707666847854853, 5.1446452140808105 +/- 0.0035773117560893297, 1.017458200454712
4553, 10.785614967346191, 10.617612838745117 +/- 0.10437650978565216, 0.024283893406391144 +/- 0.00796366948634386, 0.08724237978458405 +/- 0.030593162402510643, 1.230959415435791 +/- 0.0, 0.9982725977897644 +/- 0.0016881026094779372, 5.143474578857422 +/- 0.00433249631896615, 1.0174140930175781
4554, 10.672723770141602, 10.589534759521484 +/- 0.0732143446803093, 0.02226853556931019 +/- 0.005493145436048508, 0.07696644216775894 +/- 0.022725297138094902, 1.230959415435791 +/- 0.0, 0.9983281493186951 +/- 0.0015589518006891012, 5.144680023193359 +/- 0.0037859936710447073, 1.0170722007751465
4555, 10.664470672607422, 10.599649429321289 +/- 0.10525381565093994, 0.02296283096075058 +/- 0.008079920895397663, 0.08084410429000854 +/- 0.030095601454377174, 1.230959415435791 +/- 0.0, 0.9986188411712646 +/- 0.0017304901266470551, 5.144343376159668 +/- 0.003801240585744381, 1.01786470413208
4556, 10.623767852783203, 10.59659481048584 +/- 0.08685541152954102, 0.02295856364071369 +/- 0.006484503857791424, 0.07753224670886993 +/- 0.025960547849535942, 1.230959415435791 +/- 0.0, 0.9984143972396851 +/- 0.0017793402075767517, 5.144454479217529 +/- 0.0032298199366778135, 1.0184640884399414
4557, 10.570544242858887, 10.602163314819336 +/- 0.09230390191078186, 0.02323276922106743 +/- 0.007101510651409626, 0.08087512850761414 +/- 0.025902699679136276, 1.230959415435791 +/- 0.0, 0.9986512064933777 +/- 0.0016185477143153548, 5.14425802230835 +/- 0.0034956124145537615, 1.0166358947753906
4558, 10.681453704833984, 10.60035228729248 +/- 0.10758407413959503, 0.02304021641612053 +/- 0.008426629938185215, 0.08085411787033081 +/- 0.029035018756985664, 1.230959415435791 +/- 0.0, 0.9982389211654663 +/- 0.0016638970701023936, 5.144254684448242 +/- 0.004253629595041275, 1.0176970958709717
4559, 10.634201049804688, 10.589651107788086 +/- 0.11223878711462021, 0.02195688895881176 +/- 0.00855638924986124, 0.07903027534484863 +/- 0.03114420175552368, 1.230959415435791 +/- 0.0, 0.9985016584396362 +/- 0.0015285501722246408, 5.145297050476074 +/- 0.0035212624352425337, 1.0186254978179932
4560, 10.60380744934082, 10.581123352050781 +/- 0.0774807333946228, 0.02143888920545578 +/- 0.00583808496594429, 0.07519100606441498 +/- 0.022851329296827316, 1.230959415435791 +/- 0.0, 0.998570442199707 +/- 0.0015360916731879115, 5.145551681518555 +/- 0.003292405279353261, 1.019702672958374
4561, 10.719797134399414, 10.589582443237305 +/- 0.09156528860330582, 0.022060994058847427 +/- 0.007355507928878069, 0.07898539304733276 +/- 0.025883829221129417, 1.230959415435791 +/- 0.0, 0.998465895652771 +/- 0.0015017769765108824, 5.144762992858887 +/- 0.004755734466016293, 1.016960859298706
4562, 10.643850326538086, 10.60664176940918 +/- 0.10827420651912689, 0.023697393015027046 +/- 0.00829281471669674, 0.08104532957077026 +/- 0.02953190729022026, 1.230959415435791 +/- 0.0, 0.998465895652771 +/- 0.0018376753432676196, 5.144024848937988 +/- 0.0038696536794304848, 1.0161652565002441
4563, 10.815263748168945, 10.57780647277832 +/- 0.08092454075813293, 0.021203989163041115 +/- 0.0059771789237856865, 0.07390567660331726 +/- 0.02607388235628605, 1.230959415435791 +/- 0.0, 0.9985495805740356 +/- 0.0014972558710724115, 5.145712852478027 +/- 0.0036237675230950117, 1.0191242694854736
4564, 10.705276489257812, 10.593820571899414 +/- 0.09689527004957199, 0.02247929945588112 +/- 0.0073442040011286736, 0.07901950180530548 +/- 0.02783949300646782, 1.230959415435791 +/- 0.0, 0.9984155893325806 +/- 0.0019082986982539296, 5.144696235656738 +/- 0.003201286541298032, 1.0182163715362549
4565, 10.684843063354492, 10.573328971862793 +/- 0.09937214851379395, 0.02050691656768322 +/- 0.007381238043308258, 0.07591567188501358 +/- 0.028316622599959373, 1.230959415435791 +/- 0.0, 0.998603105545044 +/- 0.0014179623685777187, 5.1459736824035645 +/- 0.002567949239164591, 1.0189390182495117
4566, 10.761200904846191, 10.584609985351562 +/- 0.07413356006145477, 0.02182644233107567 +/- 0.0055452873930335045, 0.0752163752913475 +/- 0.021847864612936974, 1.230959415435791 +/- 0.0, 0.9987180829048157 +/- 0.0016294829547405243, 5.145349979400635 +/- 0.0027990704402327538, 1.0177254676818848
4567, 10.769046783447266, 10.58864688873291 +/- 0.08624382317066193, 0.022038154304027557 +/- 0.006376451812684536, 0.07709280401468277 +/- 0.025897998362779617, 1.230959415435791 +/- 0.0, 0.9982538223266602 +/- 0.0016634941566735506, 5.145295143127441 +/- 0.002685927553102374, 1.0183608531951904
4568, 10.742532730102539, 10.593903541564941 +/- 0.09593481570482254, 0.022794008255004883 +/- 0.00729950750246644, 0.07645642757415771 +/- 0.02763100527226925, 1.230959415435791 +/- 0.0, 0.9986402988433838 +/- 0.0014195238472893834, 5.14456033706665 +/- 0.003567520994693041, 1.0184550285339355
4569, 10.553829193115234, 10.577582359313965 +/- 0.07431124895811081, 0.021355731412768364 +/- 0.005620077718049288, 0.07267028093338013 +/- 0.022088337689638138, 1.230959415435791 +/- 0.0, 0.9982718825340271 +/- 0.0017631695372983813, 5.14537239074707 +/- 0.003422203240916133, 1.018470287322998
4570, 10.626903533935547, 10.577964782714844 +/- 0.07632055878639221, 0.02116267755627632 +/- 0.00584708247333765, 0.07506071031093597 +/- 0.022446874529123306, 1.230959415435791 +/- 0.0, 0.9986885786056519 +/- 0.0015088542131707072, 5.145439147949219 +/- 0.0027990981470793486, 1.0187954902648926
4571, 10.58883285522461, 10.578720092773438 +/- 0.06548862159252167, 0.02147756889462471 +/- 0.005017598159611225, 0.07330107688903809 +/- 0.019602129235863686, 1.230959415435791 +/- 0.0, 0.9987068176269531 +/- 0.0014522760175168514, 5.145133018493652 +/- 0.002962922677397728, 1.0182411670684814
4572, 10.588945388793945, 10.578036308288574 +/- 0.11958859860897064, 0.021083757281303406 +/- 0.009117632173001766, 0.07524006068706512 +/- 0.03240437060594559, 1.230959415435791 +/- 0.0, 0.9984915256500244 +/- 0.0015307475114241242, 5.145748138427734 +/- 0.0033580900635570288, 1.0183544158935547
4573, 10.630430221557617, 10.596869468688965 +/- 0.09206273406744003, 0.022872459143400192 +/- 0.007158216089010239, 0.0788537859916687 +/- 0.026464838534593582, 1.230959415435791 +/- 0.0, 0.9983479976654053 +/- 0.001618694164790213, 5.144377708435059 +/- 0.0037529615219682455, 1.0173168182373047
4574, 10.711858749389648, 10.573859214782715 +/- 0.08886633068323135, 0.0210899505764246 +/- 0.006724788341671228, 0.07121129333972931 +/- 0.02493981458246708, 1.230959415435791 +/- 0.0, 0.998729407787323 +/- 0.0014063530834391713, 5.145694732666016 +/- 0.0033574923872947693, 1.0177223682403564
4575, 10.726634979248047, 10.586702346801758 +/- 0.08455844223499298, 0.02205999568104744 +/- 0.006512023508548737, 0.07601939886808395 +/- 0.023814642801880836, 1.230959415435791 +/- 0.0, 0.9985964298248291 +/- 0.0015820859698578715, 5.144818305969238 +/- 0.0031519331969320774, 1.0199987888336182
4576, 10.60353946685791, 10.584701538085938 +/- 0.09888004511594772, 0.02178521454334259 +/- 0.007552448660135269, 0.07640236616134644 +/- 0.028544627130031586, 1.230959415435791 +/- 0.0, 0.998414158821106 +/- 0.0013619802193716168, 5.145005226135254 +/- 0.004050185903906822, 1.0184545516967773
4577, 10.625231742858887, 10.592272758483887 +/- 0.09579703211784363, 0.02230089157819748 +/- 0.007379329297691584, 0.07967163622379303 +/- 0.028869444504380226, 1.230959415435791 +/- 0.0, 0.9985382556915283 +/- 0.0014413202879950404, 5.144585132598877 +/- 0.004327554255723953, 1.0211589336395264
4578, 10.744186401367188, 10.580962181091309 +/- 0.09413270652294159, 0.021335827186703682 +/- 0.0072334082797169685, 0.07607940584421158 +/- 0.026628568768501282, 1.230959415435791 +/- 0.0, 0.9984962940216064 +/- 0.0014754427829757333, 5.145540237426758 +/- 0.00336194084957242, 1.0197880268096924
4579, 10.671053886413574, 10.599157333374023 +/- 0.08349040150642395, 0.022871065884828568 +/- 0.006306553725153208, 0.08106451481580734 +/- 0.026166308671236038, 1.230959415435791 +/- 0.0, 0.9983570575714111 +/- 0.0016837309813126922, 5.144414901733398 +/- 0.0038921446539461613, 1.0194549560546875
4580, 10.773272514343262, 10.569581985473633 +/- 0.08016686141490936, 0.020658625289797783 +/- 0.0060574389062821865, 0.07073027640581131 +/- 0.023128870874643326, 1.230959415435791 +/- 0.0, 0.9986158609390259 +/- 0.0014308544341474771, 5.145934581756592 +/- 0.002823169343173504, 1.0181376934051514
4581, 10.607108116149902, 10.590838432312012 +/- 0.0827980488538742, 0.022258823737502098 +/- 0.006442263722419739, 0.0779990404844284 +/- 0.024712447077035904, 1.230959415435791 +/- 0.0, 0.9983673691749573 +/- 0.0014745044754818082, 5.14488410949707 +/- 0.003083030693233013, 1.018334150314331
4582, 10.583948135375977, 10.577009201049805 +/- 0.08111502975225449, 0.021139468997716904 +/- 0.006130071822553873, 0.07377785444259644 +/- 0.02318708412349224, 1.230959415435791 +/- 0.0, 0.9987879991531372 +/- 0.0016769461799412966, 5.14570426940918 +/- 0.0024794521741569042, 1.0194950103759766
4583, 10.569490432739258, 10.59200382232666 +/- 0.08427255600690842, 0.02232246845960617 +/- 0.006476675625890493, 0.07890184968709946 +/- 0.025418758392333984, 1.230959415435791 +/- 0.0, 0.9983943700790405 +/- 0.001590818865224719, 5.144683837890625 +/- 0.0033729844726622105, 1.0193824768066406
4584, 10.63868236541748, 10.573942184448242 +/- 0.10412436723709106, 0.02097640559077263 +/- 0.007687723264098167, 0.07206656783819199 +/- 0.030538251623511314, 1.230959415435791 +/- 0.0, 0.9987065196037292 +/- 0.0013418341986835003, 5.145881652832031 +/- 0.0030460890848189592, 1.0188567638397217
4585, 10.770907402038574, 10.568259239196777 +/- 0.07992339879274368, 0.0203706007450819 +/- 0.006472739391028881, 0.07215448468923569 +/- 0.023512860760092735, 1.230959415435791 +/- 0.0, 0.9984836578369141 +/- 0.0013738961424678564, 5.145989894866943 +/- 0.004150348715484142, 1.0181522369384766
4586, 10.677154541015625, 10.57248306274414 +/- 0.07034727185964584, 0.020886071026325226 +/- 0.005373621825128794, 0.0718546137213707 +/- 0.021071210503578186, 1.230959415435791 +/- 0.0, 0.9985889196395874 +/- 0.0015224791131913662, 5.145668029785156 +/- 0.0030334782786667347, 1.0181500911712646
4587, 10.65492057800293, 10.578096389770508 +/- 0.09557806700468063, 0.021153490990400314 +/- 0.007188898976892233, 0.07459106296300888 +/- 0.02726149931550026, 1.230959415435791 +/- 0.0, 0.9986257553100586 +/- 0.001473743817768991, 5.145782470703125 +/- 0.0030948498751968145, 1.019183874130249
4588, 10.680681228637695, 10.564981460571289 +/- 0.072637639939785, 0.02037578448653221 +/- 0.005451639648526907, 0.06886112689971924 +/- 0.021564291790127754, 1.230959415435791 +/- 0.0, 0.9986509680747986 +/- 0.0016477437457069755, 5.1459550857543945 +/- 0.002823091112077236, 1.0184290409088135
4589, 10.678144454956055, 10.576925277709961 +/- 0.06753517687320709, 0.021413221955299377 +/- 0.0051415893249213696, 0.0718877911567688 +/- 0.02021915838122368, 1.230959415435791 +/- 0.0, 0.9986159801483154 +/- 0.0015884196618571877, 5.145230770111084 +/- 0.0025751222856342793, 1.0208079814910889
4590, 10.6196928024292, 10.569869041442871 +/- 0.07508135586977005, 0.020706424489617348 +/- 0.005691178143024445, 0.07094079256057739 +/- 0.02240113355219364, 1.230959415435791 +/- 0.0, 0.9985777139663696 +/- 0.0014936960069462657, 5.145719528198242 +/- 0.0030828495509922504, 1.0207884311676025
4591, 10.577667236328125, 10.567806243896484 +/- 0.083827905356884, 0.020495347678661346 +/- 0.006453101523220539, 0.07034890353679657 +/- 0.02364243194460869, 1.230959415435791 +/- 0.0, 0.9984192848205566 +/- 0.0016139652580022812, 5.145997047424316 +/- 0.003589084604755044, 1.0179939270019531
4592, 10.634617805480957, 10.570527076721191 +/- 0.06992989033460617, 0.02091001719236374 +/- 0.005511112045496702, 0.06926385313272476 +/- 0.01879269815981388, 1.230959415435791 +/- 0.0, 0.9987819194793701 +/- 0.0015692015876993537, 5.145883560180664 +/- 0.002694850554689765, 1.0186359882354736
4593, 10.510574340820312, 10.570995330810547 +/- 0.07972029596567154, 0.02073228731751442 +/- 0.006022573448717594, 0.07140304148197174 +/- 0.02300894819200039, 1.230959415435791 +/- 0.0, 0.9984257817268372 +/- 0.0013899741461500525, 5.145914554595947 +/- 0.0028277141973376274, 1.017418622970581
4594, 10.680497169494629, 10.573184967041016 +/- 0.07733453810214996, 0.020941229537129402 +/- 0.005833137780427933, 0.07197324186563492 +/- 0.023154079914093018, 1.230959415435791 +/- 0.0, 0.9987897276878357 +/- 0.001719529158435762, 5.145678520202637 +/- 0.003129905555397272, 1.019759178161621
4595, 10.559466361999512, 10.569143295288086 +/- 0.07129382342100143, 0.020216550678014755 +/- 0.0053599681705236435, 0.07421646267175674 +/- 0.022775406017899513, 1.230959415435791 +/- 0.0, 0.998595654964447 +/- 0.0016019400209188461, 5.146153926849365 +/- 0.0033837102819234133, 1.0188202857971191
4596, 10.658573150634766, 10.57423210144043 +/- 0.08218621462583542, 0.021000012755393982 +/- 0.006500262767076492, 0.07224974036216736 +/- 0.023224342614412308, 1.230959415435791 +/- 0.0, 0.9983763694763184 +/- 0.0014224275946617126, 5.145758628845215 +/- 0.0035624441225081682, 1.018526315689087
4597, 10.527892112731934, 10.565352439880371 +/- 0.06421485543251038, 0.02020462602376938 +/- 0.004957659635692835, 0.07116416096687317 +/- 0.01991337724030018, 1.230959415435791 +/- 0.0, 0.998638391494751 +/- 0.001425014459528029, 5.145876884460449 +/- 0.0024710684083402157, 1.0185346603393555
4598, 10.604329109191895, 10.566320419311523 +/- 0.07653114199638367, 0.020297378301620483 +/- 0.005794594530016184, 0.07023955881595612 +/- 0.02277301996946335, 1.230959415435791 +/- 0.0, 0.9985312223434448 +/- 0.0015696743503212929, 5.146322250366211 +/- 0.002692969050258398, 1.018385887145996
4599, 10.584386825561523, 10.560428619384766 +/- 0.09218806028366089, 0.01968357153236866 +/- 0.006925221066921949, 0.06978173553943634 +/- 0.025533022359013557, 1.230959415435791 +/- 0.0, 0.9988008737564087 +/- 0.0015612723072990775, 5.146711826324463 +/- 0.00279229786247015, 1.0188894271850586
